"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.25,22
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.3,24
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.35,25
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.4,26
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.45,28
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.5,30
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.55,31
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.6,32
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.65,33
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.7,35
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.75,37
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.8,38.4
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.85,44.3
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.9,60
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.95,73.1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.975,81.525
"2024-11-16","wk inc covid hosp",2,2024-11-30,"13","quantile",0.99,83.6600000000003
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.01,3.96
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.025,6
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.05,9.9
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.1,13
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.15,16
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.2,17
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.25,18
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.3,21
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.35,22
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.4,23.6
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.45,24.55
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.5,26.5
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.55,30
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.6,31
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.65,32
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.7,34.3
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.75,37
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.8,44.4
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.85,52.15
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.9,59.4
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.95,83.05
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.975,98.1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"13","quantile",0.99,120.66
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.01,1.99
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.025,2.475
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.05,3.95
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.1,5.9
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.15,7
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.2,7
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.25,8
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.3,9
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.35,9
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.4,10
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.45,10.55
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.5,12
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.55,13
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.6,14
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.65,15
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.7,17
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.75,19
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.8,20.2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.85,26.15
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.9,30.1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.95,38.2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.975,50.1499999999999
"2024-11-16","wk inc covid hosp",1,2024-11-23,"15","quantile",0.99,74.3800000000007
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.01,1.99
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.025,2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.05,2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.1,4
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.15,5
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.2,7
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.25,7
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.3,8
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.35,9
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.4,10
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.45,11
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.5,11
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.55,12
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.6,14
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.65,16
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.7,18
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.75,19.25
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.8,22.2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.85,24.15
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.9,35
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.95,44.7999999999999
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.975,96.7999999999997
"2024-11-16","wk inc covid hosp",2,2024-11-30,"15","quantile",0.99,164.400000000001
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.01,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.025,1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.05,1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.1,3
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.15,3.85
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.2,4
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.25,6
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.3,7
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.35,8
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.4,9
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.45,9
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.5,10.5
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.55,12
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.6,13
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.65,15
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.7,18
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.75,20.25
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.8,27
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.85,32.45
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.9,46
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.95,77.2
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.975,89.6749999999999
"2024-11-16","wk inc covid hosp",3,2024-12-07,"15","quantile",0.99,123.030000000001
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.01,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.025,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.05,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.1,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.15,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.2,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.25,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.3,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.35,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.4,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.45,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.5,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.55,3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.6,3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.65,4
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.7,5
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.75,5.25000000000001
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.8,6.2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.85,8
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.9,9
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.95,15
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.975,17.575
"2024-11-16","wk inc covid hosp",1,2024-11-23,"16","quantile",0.99,20.02
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.01,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.025,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.05,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.1,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.15,0
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.2,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.25,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.3,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.35,1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.4,2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.45,2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.5,3
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.55,3.45
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.6,5
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.65,5
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.7,6.30000000000001
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.75,7
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.8,8.2
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.85,10.15
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.9,12
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.95,21.1
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.975,27.525
"2024-11-16","wk inc covid hosp",2,2024-11-30,"16","quantile",0.99,43.04
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.01,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.025,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.05,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.1,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.15,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.2,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.25,0
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.3,1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.35,2
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.4,2
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.45,3
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.5,3
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.55,4
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.6,6
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.65,6
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.7,8.30000000000001
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.75,9.25000000000001
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.8,11
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.85,15.45
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.9,24.1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.95,40.05
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.975,43.525
"2024-11-16","wk inc covid hosp",3,2024-12-07,"16","quantile",0.99,91.1600000000001
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.01,5.99
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.025,6.95
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.05,9.95
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.1,11
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.15,12.85
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.2,14.8
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.25,16.75
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.3,17
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.35,18
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.4,19.6
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.45,21
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.5,22
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.55,23.45
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.6,24
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.65,26.35
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.7,27
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.75,28
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.8,28.2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.85,32
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.9,39
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.95,48.1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.975,57.575
"2024-11-16","wk inc covid hosp",1,2024-11-23,"17","quantile",0.99,65.1400000000001
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.01,4.98
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.025,5
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.05,5.95
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.1,9
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.15,11
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.2,15
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.25,17
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.3,18
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.35,19
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.4,21.6
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.45,22
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.5,23.5
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.55,25
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.6,28
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.65,28
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.7,29
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.75,32
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.8,34.4
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.85,44
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.9,48.3
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.95,61.3
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.975,83.1999999999999
"2024-11-16","wk inc covid hosp",2,2024-11-30,"17","quantile",0.99,106.15
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.01,1.99
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.025,3
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.05,4
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.1,5
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.15,8
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.2,12.8
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.25,15
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.3,17
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.35,18.65
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.4,19
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.45,20
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.5,22
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.55,23
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.6,25
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.65,28
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.7,30.6
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.75,35.5
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.8,42.4
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.85,50.3
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.9,59.2
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.95,105.4
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.975,146.675
"2024-11-16","wk inc covid hosp",3,2024-12-07,"17","quantile",0.99,170.13
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.01,6.95
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.025,8.475
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.05,10
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.1,13
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.15,15
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.2,18
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.25,20
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.3,22
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.35,24.65
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.4,28
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.45,29.55
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.5,33
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.55,37.9
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.6,42
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.65,48.05
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.7,56.3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.75,60.5
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.8,69
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.85,81.75
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.9,98.3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.95,131.45
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.975,180.175
"2024-11-16","wk inc covid hosp",1,2024-11-23,"18","quantile",0.99,234.940000000001
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.01,4.95
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.025,5.475
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.05,8.9
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.1,12
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.15,13
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.2,16
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.25,19.75
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.3,22.4
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.35,26.3
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.4,37.6
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.45,40
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.5,46.5
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.55,53
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.6,59
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.65,77.7
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.7,88
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.75,95.2500000000001
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.8,114.4
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.85,130.45
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.9,171.5
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.95,259.5
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.975,480.824999999998
"2024-11-16","wk inc covid hosp",2,2024-11-30,"18","quantile",0.99,675.120000000001
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.01,1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.025,2.475
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.05,3.95
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.1,10
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.15,16.85
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.2,19
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.25,21
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.3,23
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.35,33.3
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.4,40
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.45,51.1
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.5,63.5
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.55,78.45
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.6,96
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.65,107.35
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.7,115.3
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.75,129.75
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.8,170.4
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.85,246.65
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.9,313.2
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.95,412.6
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.975,1053.075
"2024-11-16","wk inc covid hosp",3,2024-12-07,"18","quantile",0.99,1194.48
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.01,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.025,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.05,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.1,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.15,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.2,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.25,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.3,0
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.35,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.4,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.45,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.5,1
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.55,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.6,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.65,2
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.7,3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.75,3
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.8,4
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.85,4
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.9,5.20000000000002
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.95,11.05
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.975,13.05
"2024-11-16","wk inc covid hosp",1,2024-11-23,"19","quantile",0.99,16.05
"2024-11-16","wk inc covid hosp",2,2024-11-30,"19","quantile",0.01,0
