"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
"2025-03-29","wk inc covid hosp",0,2025-03-29,"12","quantile",0.95,452.05
"2025-03-29","wk inc covid hosp",0,2025-03-29,"12","quantile",0.975,519.55
"2025-03-29","wk inc covid hosp",0,2025-03-29,"12","quantile",0.99,649.290000000001
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.01,13
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.025,33.475
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.05,46.9
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.1,77.7
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.15,90.55
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.2,100.2
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.25,119.25
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.3,139.7
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.35,156.65
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.4,163.6
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.45,194
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.5,211.5
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.55,224.45
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.6,242.2
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.65,266.05
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.7,301.5
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.75,312
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.8,358
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.85,403.15
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.9,545.4
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.95,678.1
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.975,787.599999999999
"2025-03-29","wk inc covid hosp",1,2025-04-05,"12","quantile",0.99,896.450000000003
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.01,6.96
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.025,10.475
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.05,25.7
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.1,33.9
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.15,45.55
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.2,66.4
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.25,85.25
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.3,102.5
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.35,120.95
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.4,125.2
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.45,149.75
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.5,185
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.55,200.35
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.6,219.6
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.65,276.35
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.7,290.2
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.75,329.75
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.8,393.2
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.85,490.35
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.9,588.9
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.95,877.75
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.975,1031.525
"2025-03-29","wk inc covid hosp",2,2025-04-12,"12","quantile",0.99,1138.76
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.01,1
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.025,3.95
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.05,8.95
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.1,16.7
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.15,26.25
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.2,38.6
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.25,63.5
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.3,75.7
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.35,92.55
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.4,105.6
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.45,124.1
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.5,157.5
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.55,199.5
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.6,225
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.65,255.85
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.7,303
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.75,331.75
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.8,386
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.85,495.45
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.9,621.3
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.95,769.3
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.975,1124.575
"2025-03-29","wk inc covid hosp",3,2025-04-19,"12","quantile",0.99,1243.13
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.01,8.99
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.025,11.425
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.05,15.85
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.1,19.9
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.15,21
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.2,22
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.25,24.75
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.3,26
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.35,27
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.4,28
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.45,29
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.5,30
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.55,31
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.6,32
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.65,33
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.7,34.3
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.75,39.25
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.8,43
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.85,46.15
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.9,47.2
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.95,60.2
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.975,67.1499999999999
"2025-03-29","wk inc covid hosp",0,2025-03-29,"13","quantile",0.99,75.1100000000001
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.01,1.98
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.025,6.95
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.05,11.95
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.1,17
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.15,18.85
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.2,20
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.25,22
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.3,24
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.35,25
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.4,26
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.45,28
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.5,30
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.55,31
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.6,32
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.65,33
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.7,35
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.75,37
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.8,38.4
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.85,44.3
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.9,60
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.95,73.1
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.975,81.525
"2025-03-29","wk inc covid hosp",1,2025-04-05,"13","quantile",0.99,83.6600000000003
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.01,3.96
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.025,6
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.05,9.9
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.1,13
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.15,16
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.2,17
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.25,18
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.3,21
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.35,22
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.4,23.6
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.45,24.55
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.5,26.5
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.55,30
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.6,31
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.65,32
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.7,34.3
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.75,37
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.8,44.4
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.85,52.15
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.9,59.4
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.95,83.05
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.975,98.1
"2025-03-29","wk inc covid hosp",2,2025-04-12,"13","quantile",0.99,120.66
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.01,2.97
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.025,5.475
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.05,7.95
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.1,10.9
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.15,12.85
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.2,15
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.25,17
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.3,18
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.35,19
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.4,20.6
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.45,25
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.5,27.5
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.55,29.45
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.6,31.4
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.65,33.35
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.7,35.3
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.75,37.25
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.8,41.2
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.85,44.3
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.9,81.2
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.95,104.5
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.975,133.05
"2025-03-29","wk inc covid hosp",3,2025-04-19,"13","quantile",0.99,163.13
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.01,1.99
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.025,2.475
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.05,3.95
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.1,5.9
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.15,7
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.2,7
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.25,8
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.3,9
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.35,9
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.4,10
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.45,10.55
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.5,12
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.55,13
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.6,14
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.65,15
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.7,17
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.75,19
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.8,20.2
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.85,26.15
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.9,30.1
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.95,38.2
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.975,50.1499999999999
"2025-03-29","wk inc covid hosp",0,2025-03-29,"15","quantile",0.99,74.3800000000007
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.01,1.99
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.025,2
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.05,2
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.1,4
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.15,5
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.2,7
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.25,7
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.3,8
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.35,9
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.4,10
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.45,11
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.5,11
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.55,12
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.6,14
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.65,16
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.7,18
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.75,19.25
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.8,22.2
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.85,24.15
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.9,35
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.95,44.7999999999999
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.975,96.7999999999997
"2025-03-29","wk inc covid hosp",1,2025-04-05,"15","quantile",0.99,164.400000000001
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.01,0
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.025,1
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.05,1
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.1,3
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.15,3.85
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.2,4
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.25,6
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.3,7
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.35,8
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.4,9
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.45,9
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.5,10.5
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.55,12
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.6,13
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.65,15
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.7,18
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.75,20.25
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.8,27
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.85,32.45
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.9,46
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.95,77.2
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.975,89.6749999999999
"2025-03-29","wk inc covid hosp",2,2025-04-12,"15","quantile",0.99,123.030000000001
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.01,0
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.025,0
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.05,1
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.1,1
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.15,2
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.2,4.8
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.25,5
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.3,6
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.35,7.65000000000001
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.4,9
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.45,10
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.5,11
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.55,13
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.6,14
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.65,14.35
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.7,17
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.75,18.5
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.8,24.4
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.85,31.15
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.9,45.1
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.95,67.4
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.975,92.1
"2025-03-29","wk inc covid hosp",3,2025-04-19,"15","quantile",0.99,95.5100000000008
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.01,0
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.025,0
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.05,0
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.1,0
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.15,0
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.2,1
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.25,1
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.3,1
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.35,2
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.4,2
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.45,2
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.5,2
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.55,3
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.6,3
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.65,4
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.7,5
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.75,5.25000000000001
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.8,6.2
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.85,8
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.9,9
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.95,15
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.975,17.575
"2025-03-29","wk inc covid hosp",0,2025-03-29,"16","quantile",0.99,20.02
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.01,0
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.025,0
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.05,0
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.1,0
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.15,0
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.2,1
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.25,1
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.3,1
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.35,1
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.4,2
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.45,2
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.5,3
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.55,3.45
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.6,5
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.65,5
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.7,6.30000000000001
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.75,7
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.8,8.2
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.85,10.15
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.9,12
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.95,21.1
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.975,27.525
"2025-03-29","wk inc covid hosp",1,2025-04-05,"16","quantile",0.99,43.04
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.01,0
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.025,0
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.05,0
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.1,0
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.15,0
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.2,0
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.25,0
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.3,1
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.35,2
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.4,2
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.45,3
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.5,3
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.55,4
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.6,6
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.65,6
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.7,8.30000000000001
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.75,9.25000000000001
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.8,11
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.85,15.45
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.9,24.1
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.95,40.05
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.975,43.525
"2025-03-29","wk inc covid hosp",2,2025-04-12,"16","quantile",0.99,91.1600000000001
"2025-03-29","wk inc covid hosp",3,2025-04-19,"16","quantile",0.01,0
"2025-03-29","wk inc covid hosp",3,2025-04-19,"16","quantile",0.025,0
"2025-03-29","wk inc covid hosp",3,2025-04-19,"16","quantile",0.05,0
"2025-03-29","wk inc covid hosp",3,2025-04-19,"16","quantile",0.1,0
"2025-03-29","wk inc covid hosp",3,2025-04-19,"16","quantile",0.15,0
"2025-03-29","wk inc covid hosp",3,2025-04-19,"16","quantile",0.2,0
"2025-03-29","wk inc covid hosp",3,2025-04-19,"16","quantile",0.25,1
"2025-03-29","wk inc covid hosp",3,2025-04-19,"16","quantile",0.3,1
"2025-03-29","wk inc covid hosp",3,2025-04-19,"16","quantile",0.35,1
"2025-03-29","wk inc covid hosp",3,2025-04-19,"16","quantile",0.4,2
"2025-03-29","wk inc covid hosp",3,2025-04-19,"16","quantile",0.45,2.55
"2025-03-29","wk inc covid hosp",3,2025-04-19,"16","quantile",0.5,3
"2025-03-29","wk inc covid hosp",3,2025-04-19,"16","quantile",0.55,4
